,Time,Transaction Hash URL,Profit,Cost,Revenue
74436,2024-06-23 09:02:16,https://eigenphi.io/mev/bsc/tx/0x92e881cdf9081061f62210e11cbdb18cf639556f3b4725fa86323c91d30d6937,<$0.01,$0.15,$0.16
74492,2024-06-23 08:49:56,https://eigenphi.io/mev/bsc/tx/0x7adfe43528a0bbf0d2d9a1cf390e71d002e013592125a4832977572a7eeb712d,<$0.01,$0.29,$0.29
74496,2024-06-23 08:49:44,https://eigenphi.io/mev/bsc/tx/0xf458b62375bdc346f27a788176f55c9291ce1d33b216641a9709d137ef57e822,<$0.01,$0.15,$0.16
74505,2024-06-23 08:48:36,https://eigenphi.io/mev/bsc/tx/0x1598263a900fc04be2239b1ce0652c7d891c3c7474454f14f48b800695c9600a,<$0.01,$0.11,$0.12
74521,2024-06-23 08:45:15,https://eigenphi.io/mev/bsc/tx/0x99cbbd0490f3a26713dc425e7c8f5bb2ec928553752167f80f87854eac03e074,<$0.01,$0.15,$0.16
74538,2024-06-23 08:41:15,https://eigenphi.io/mev/bsc/tx/0x38b0b37073cb0992e194831ca9723b4021eadc46ac030280969761568cfd6534,<-$0.01,$0.16,$0.16
74547,2024-06-23 08:39:17,https://eigenphi.io/mev/bsc/tx/0x3e2d78cdb0ae06952121b3b3c1adfdd05015990f86977cabd70f458be6e0f455,<$0.01,$0.14,$0.15
74549,2024-06-23 08:39:14,https://eigenphi.io/mev/bsc/tx/0xb091ba9a563a3c588b2effff1c8c667f43fcfc3260a8c0a69b59bc02189b2d71,<$0.01,$0.15,$0.16
74556,2024-06-23 08:37:50,https://eigenphi.io/mev/bsc/tx/0xfe117000d7cec5863da7323a39d4e33d89a07f4718b989354232933f09cd016b,<-$0.01,$0.25,$0.25
74571,2024-06-23 08:34:41,https://eigenphi.io/mev/bsc/tx/0x5acffeeddd6ad31d9bf6acde388f377219e901d562856a3780cb3544686a3b5d,<$0.01,$0.24,$0.24
74587,2024-06-23 08:31:38,https://eigenphi.io/mev/bsc/tx/0x236a08da471999289512c9e3c4f92860c03c63fb5c84e8a87a7e44328df05772,<$0.01,$0.12,$0.12
74597,2024-06-23 08:29:44,https://eigenphi.io/mev/bsc/tx/0x13b4dbf8e4c2f073d08ce621f0f7f945dcb7313668b5d821c56bea8ceb25a49a,<$0.01,$0.15,$0.16
74642,2024-06-23 08:20:14,https://eigenphi.io/mev/bsc/tx/0xd40a7d7177d697f91a9a35ea4dcbd99e98b183de4d0f5aedcfc484a77ebcadd7,<$0.01,$0.15,$0.16
74670,2024-06-23 08:16:20,https://eigenphi.io/mev/bsc/tx/0x26bf6b9a5c91d61c4ed982f300b671a805b41acd1387817024881d2f94fc8103,-$0.24,$0.25,<$0.01
74673,2024-06-23 08:15:44,https://eigenphi.io/mev/bsc/tx/0xd160bd7491ea3c016ae270d6abdebbb67593b822835739ff6ed284c9dcb5a579,-$0.22,$0.23,<$0.01
74679,2024-06-23 08:15:11,https://eigenphi.io/mev/bsc/tx/0x69522834b5f73aae9925b36ad6be65e7258ad7521dae1511621d1b3a181c30ba,<$0.01,$0.12,$0.12
74714,2024-06-23 08:10:14,https://eigenphi.io/mev/bsc/tx/0x7cfb54b8e8d8ff99f7c2e59b92543f1b2da76b1dea86e16507e002610354ac85,<$0.01,$0.17,$0.18
74750,2024-06-23 08:05:26,https://eigenphi.io/mev/bsc/tx/0x1baf6aa32e02bd501f6f8d9c7f50dda7251b54da4bbe55acde545a802136fd1d,<-$0.01,$0.14,$0.13
74754,2024-06-23 08:04:17,https://eigenphi.io/mev/bsc/tx/0xf99583f8622466cf58d183964d2dbabd6fd2965bf287165813de3b377fdf5ed8,<$0.01,$0.12,$0.12
74762,2024-06-23 08:02:45,https://eigenphi.io/mev/bsc/tx/0xd3e133a9df90001966d0a242d7b50eec5ba2ffb2ac720989f6bd8b672d628a7f,-$0.22,$0.23,<$0.01
74765,2024-06-23 08:02:18,https://eigenphi.io/mev/bsc/tx/0x49505bcc07cf9f2d2fec094859e55c347f40f50d412981d74780c2a9f9222e84,<$0.01,$0.20,$0.21
74782,2024-06-23 07:59:51,https://eigenphi.io/mev/bsc/tx/0xb04e171a06fb010f0b6a25223628ba4d0ace4b6dfc078493ec14da10a8469f38,-$0.23,$0.23,<-$0.01
74798,2024-06-23 07:57:45,https://eigenphi.io/mev/bsc/tx/0xe82584f15819149427b0ae693fd51a5014d9bc372ec5da25534385f57290a88e,<$0.01,$0.15,$0.16
74800,2024-06-23 07:56:45,https://eigenphi.io/mev/bsc/tx/0x659aeb3647738ca729f7442380788a568b0a546c6fe98d95da421f78bcb9709f,-$0.24,$0.25,<$0.01
74811,2024-06-23 07:55:45,https://eigenphi.io/mev/bsc/tx/0xcab19342e9381265ef3fcd7be8a6016882256858e057324f40dd32a8588657c2,<$0.01,$0.15,$0.16
74827,2024-06-23 07:52:44,https://eigenphi.io/mev/bsc/tx/0xe8c8b3c73464c3bff903f93f6b0bbf15bdbaf302d2e469987ec4d5cf17595f46,-$0.22,$0.23,<$0.01
74864,2024-06-23 07:45:14,https://eigenphi.io/mev/bsc/tx/0x0097753675adb59c7d161d5f14d95828378715e233dbfa1dd678b08950b0a20e,<$0.01,$0.15,$0.16
74865,2024-06-23 07:45:05,https://eigenphi.io/mev/bsc/tx/0xf2dc0c876f2b41e424f166634b524d4c1380b1eb2ab4152cb68dd5da802e45ee,<$0.01,$0.12,$0.12
74887,2024-06-23 07:37:20,https://eigenphi.io/mev/bsc/tx/0x73318a2fe49ec90c64dd35f77a38eabb8694a0e02a7ddc4b61febb689a272950,<$0.01,$0.13,$0.14
74893,2024-06-23 07:35:16,https://eigenphi.io/mev/bsc/tx/0x75f54f36d98684fffb605bc30259b2020bff06c2ea38bb916fb8b3bfcae05dde,<$0.01,$0.19,$0.19
74918,2024-06-23 07:30:43,https://eigenphi.io/mev/bsc/tx/0xd2c93b75e2b6581f814facb3bd0146d5196208bedc4cb499ce4d6ae46348e184,-$0.24,$0.25,<$0.01
74926,2024-06-23 07:29:13,https://eigenphi.io/mev/bsc/tx/0xefa69bea30634f39ea1694104731e034d6235aba4ca7acceaa64408a997e0020,<$0.01,$0.15,$0.16
74961,2024-06-23 07:21:19,https://eigenphi.io/mev/bsc/tx/0xee12fadb207c373e26cc991686f39393cfea0ecd021b37d5077a1a47631a4f5d,-$0.24,$0.25,<$0.01
74991,2024-06-23 07:14:14,https://eigenphi.io/mev/bsc/tx/0xed68a0c5d5650d786ff5a1e152ac8c2e725ca3fb35f48f6136d6139f3167c4be,<$0.01,$0.15,$0.16
75020,2024-06-23 07:07:48,https://eigenphi.io/mev/bsc/tx/0xe2a7dd3d270f6801b5fdbea9908516e0ab22c044feeb181e775eb4185f5de536,<$0.01,$0.28,$0.28
75070,2024-06-23 06:57:15,https://eigenphi.io/mev/bsc/tx/0xf38d847c9cc19b4687dec51fdf74e32c65409802ff9d74ac22b6ab4bf54fe8d0,<$0.01,$0.15,$0.16
75103,2024-06-23 06:50:21,https://eigenphi.io/mev/bsc/tx/0xf77290fe0245924f8ea61991841637ab5c51c745a99f19c7f75f9f59602af44d,<$0.01,$0.28,$0.28
75211,2024-06-23 06:29:13,https://eigenphi.io/mev/bsc/tx/0xc45474e74645d6edbda36809ea517f2d90bf96d1296d485ab5016bcfe7ebf902,<$0.01,$0.15,$0.16
75265,2024-06-23 06:19:10,https://eigenphi.io/mev/bsc/tx/0x29805898ce4b62df7a3a2e2ef8cd886cf5ff8f11b074bed5799ec637e499c2ab,<$0.01,$0.11,$0.11
75295,2024-06-23 06:12:12,https://eigenphi.io/mev/bsc/tx/0x021774223e1590338cde4104ac780c96d9480606c2e5bdbd0c4986b09c32bcb6,<$0.01,$0.15,$0.16
75345,2024-06-23 06:00:48,https://eigenphi.io/mev/bsc/tx/0xeffac17c678c886244ea1bfb7364f374aa8a73a49d9395f0272ba4971c2bf023,<$0.01,$0.15,$0.16
75366,2024-06-23 05:52:27,https://eigenphi.io/mev/bsc/tx/0xfd7f1d113f42619b5950fe836371936c78dbd4774f10000b134f2f5cddc5f775,<$0.01,$0.12,$0.13
75388,2024-06-23 05:49:03,https://eigenphi.io/mev/bsc/tx/0x7ec70cfe269db9234509c2bd1fc15017579f32601c9b25d3b35fcdf0aec11511,<$0.01,$0.17,$0.18
75407,2024-06-23 05:46:12,https://eigenphi.io/mev/bsc/tx/0x770d5ec623995a63130ebad449b5af153558ee093556199e9c4ba4dc71851530,<$0.01,$0.15,$0.16
75464,2024-06-23 05:35:13,https://eigenphi.io/mev/bsc/tx/0x01b077bfcb8f693b93a757c667dba13f595b34677edd7f3e49b61ceb007440ed,<$0.01,$0.15,$0.16
75489,2024-06-23 05:31:13,https://eigenphi.io/mev/bsc/tx/0x40cadd4d1800f5ebf732a493c9025bcf017962104960ef482d91ebacdae0affd,<$0.01,$0.15,$0.16
75499,2024-06-23 05:29:43,https://eigenphi.io/mev/bsc/tx/0xaaff391341de336db0648c1a3b2f6b055a8fd50c58a81f1f7850143f0ba9331e,<$0.01,$0.15,$0.16
75548,2024-06-23 05:21:13,https://eigenphi.io/mev/bsc/tx/0x01014889b97085c64828dc61f801604b5d534a01a3934fcfc54dc5664f681a75,<$0.01,$0.15,$0.16
75596,2024-06-23 05:13:04,https://eigenphi.io/mev/bsc/tx/0x1951b4429bda13efdea10abb31b77bac668c33e92212c291364cf55f1b827a00,<$0.01,$0.12,$0.13
75601,2024-06-23 05:12:13,https://eigenphi.io/mev/bsc/tx/0x5d13a3bc507a7cf38f14d0f7d16eb88f50dff2a1d2409d05f030e357cd211c3c,<$0.01,$0.15,$0.16
75624,2024-06-23 05:10:13,https://eigenphi.io/mev/bsc/tx/0xc3f8aeb529a1d24113b76203cba991dedbdabc26ab49216dcab180a64a8e0f8c,<$0.01,$0.15,$0.16
75661,2024-06-23 05:04:13,https://eigenphi.io/mev/bsc/tx/0xd3db29a2f179bced816a00d29061402832a351ce002b999c10a5a8b29e872360,<$0.01,$0.15,$0.16
75733,2024-06-23 04:53:50,https://eigenphi.io/mev/bsc/tx/0xee31765356ed7cf8ceb5845f660013d4567c1f7d1203bc26e8a9247075cd32fd,<$0.01,$0.15,$0.16
75738,2024-06-23 04:52:43,https://eigenphi.io/mev/bsc/tx/0xe8a3de3f47861e0ddc70e200af39fe62f7710ab4cc35205505ccd7dfcc2d05b4,<$0.01,$0.15,$0.16
75754,2024-06-23 04:50:16,https://eigenphi.io/mev/bsc/tx/0x0cdc146ad25549c149ddfa381e9781e199a5d4aac8c69609dc9816776e0e89dc,<$0.01,$0.10,$0.11
75787,2024-06-23 04:44:12,https://eigenphi.io/mev/bsc/tx/0xc7d77dc501417bbd0f3a40411d360dc39574af9cdfc44dda47ac353352d2ed50,<$0.01,$0.15,$0.16
75840,2024-06-23 04:36:12,https://eigenphi.io/mev/bsc/tx/0xd5e24d994b4234ba18ada38fbf7adc150ea93b773f5cdb972d60e7691ec8c1ce,<$0.01,$0.15,$0.16
75856,2024-06-23 04:34:12,https://eigenphi.io/mev/bsc/tx/0xcbd40c65fe0cfe149ebbb91673b11e30131360189f0e438dd572792990177766,<$0.01,$0.15,$0.16
75873,2024-06-23 04:31:42,https://eigenphi.io/mev/bsc/tx/0x80649a4a7543aa8a4c3fb590d18cd9ffc1786a000d7c7ae70d7a2beb3ebd0ad2,<$0.01,$0.12,$0.13
75894,2024-06-23 04:28:12,https://eigenphi.io/mev/bsc/tx/0xdb65dc6f5fbbd48e5e671fbf5cfe57b2dedd9f798093e12696ee8f332cf416ea,<$0.01,$0.15,$0.16
75904,2024-06-23 04:27:12,https://eigenphi.io/mev/bsc/tx/0xaf8f968347f8a237f7e5f1595524207b2078c3a47c3ba393c65a76546f8d4ba8,<$0.01,$0.15,$0.16
75918,2024-06-23 04:25:42,https://eigenphi.io/mev/bsc/tx/0xcca9475de1e61671d1e5ccfcecda9ca2da9704ac750ecbe277b00922ba63b155,-$0.25,$0.25,<$0.01
75972,2024-06-23 04:15:47,https://eigenphi.io/mev/bsc/tx/0xa4adbae9d7e6f9d69b8f06f006edf34209474e68586328681825e1ddd1f3e1ce,<$0.01,$0.14,$0.15
75980,2024-06-23 04:15:11,https://eigenphi.io/mev/bsc/tx/0x17aed24c95c4fc4a1e0749a808f8d3f3ab11ae146f393613a03beff075c08c04,<$0.01,$0.15,$0.16
75997,2024-06-23 04:12:53,https://eigenphi.io/mev/bsc/tx/0x70d56a9024cbeef91975cd5145d74f1f02e6d16e05954f26d108347059cbbd86,<$0.01,$0.21,$0.21
76049,2024-06-23 04:06:16,https://eigenphi.io/mev/bsc/tx/0xe5c3aa8a09d624c53bddd0e7371939c409422c8ff2f7afce9f99c08513f4611c,<-$0.01,$0.20,$0.19
76083,2024-06-23 04:01:07,https://eigenphi.io/mev/bsc/tx/0x684145a977f9cba1d8f7e34fc30fa6b183ee5ad4d3fb8641eaf8b0d08464019c,<-$0.01,$0.20,$0.19
76087,2024-06-23 04:00:11,https://eigenphi.io/mev/bsc/tx/0xdec25a4871d64472b10cc4474b37156534d2239a4e3f29a76c24492089300c20,<$0.01,$0.15,$0.16
76120,2024-06-23 03:55:59,https://eigenphi.io/mev/bsc/tx/0xe58d7122cf15eb6131c768987c7117670ae08a893e94fefce034f8662bba9e7e,<$0.01,$0.16,$0.17
76137,2024-06-23 03:54:08,https://eigenphi.io/mev/bsc/tx/0x117ff75ed1b1fa48b37f3c15b1c9d2c94935b0c517b7b053ddd7a31ef03fca60,<$0.01,$0.15,$0.15
76183,2024-06-23 03:48:20,https://eigenphi.io/mev/bsc/tx/0xe52f2e8b786c3148ce3db5a437cdc349622e3e100f2e83e8d20a7926f19b9469,<$0.01,$0.14,$0.15
76213,2024-06-23 03:44:41,https://eigenphi.io/mev/bsc/tx/0x56a3ba3ad31f47d28ba7827b67579e9e9b56aedb9b77e1245c38c75fd7826340,<$0.01,$0.10,$0.11
76251,2024-06-23 03:40:56,https://eigenphi.io/mev/bsc/tx/0x3ad507e84392d78da5d58fc891f9a3098f6aff8947119d5783450da0beb72096,<$0.01,$0.12,$0.13
76292,2024-06-23 03:37:35,https://eigenphi.io/mev/bsc/tx/0x1102e68ee8437b42cff697225d3a452413b9360300bd872ffeb29a1299da0f2e,<$0.01,$0.60,$0.60
76293,2024-06-23 03:37:29,https://eigenphi.io/mev/bsc/tx/0xe548d26432b86f1ff142f84dc5990d0940a354c7f0db5de19738a5a34e8af630,<$0.01,$0.14,$0.15
76334,2024-06-23 03:33:11,https://eigenphi.io/mev/bsc/tx/0xfeab21b88541cb5f0bc082cdead70473dcbe95bc2c7992034b19de81265b4067,<$0.01,$0.17,$0.18
76375,2024-06-23 03:28:07,https://eigenphi.io/mev/bsc/tx/0x988a059f36849a3ba08246fd1fbccfed7987012ef74ecfbe559afe235d1f4c6e,<$0.01,$0.60,$0.61
76417,2024-06-23 03:23:07,https://eigenphi.io/mev/bsc/tx/0x11bb1d7629087251f86b4beb0ccee3243f5f08a283f44408e3487e1f72aeec37,<-$0.01,$0.22,$0.21
76448,2024-06-23 03:20:10,https://eigenphi.io/mev/bsc/tx/0xc35ce130dd361a76ba0c1b03ecee0afd03662ddede6ac9c7e21e2a83e8d58022,<$0.01,$0.15,$0.16
76467,2024-06-23 03:18:28,https://eigenphi.io/mev/bsc/tx/0x6cc70ed19c341ca09474195690e2351f97d60cc404df0ddce1572145ab3226ed,<$0.01,$0.24,$0.25
76498,2024-06-23 03:14:10,https://eigenphi.io/mev/bsc/tx/0x3e0277e484cfdcfac732c5e26986213764903f59b21d6fb81f3247993f259d49,<$0.01,$0.15,$0.16
76547,2024-06-23 03:04:09,https://eigenphi.io/mev/bsc/tx/0x3aeebb22f8b6cb9b1e166e3aa014dfee853203612f15297ef0306b3306424bc7,<$0.01,$0.15,$0.16
76622,2024-06-23 02:50:38,https://eigenphi.io/mev/bsc/tx/0xf55a5d689dc7d17f7ff0bbdb0de0643c726f9e33668fb51a3054b94cb9a7e1f6,-$0.24,$0.25,<$0.01
76706,2024-06-23 02:35:08,https://eigenphi.io/mev/bsc/tx/0x726d819698864d102c47dd903b174934a598ff1fe8e5bb9481cb24da628fb840,<$0.01,$0.15,$0.16
76720,2024-06-23 02:33:02,https://eigenphi.io/mev/bsc/tx/0x0a242208c8666b5178f04ce049ed7170fc68d525855a897b8aa8d14e18dfe74d,<-$0.01,$0.22,$0.22
76776,2024-06-23 02:23:24,https://eigenphi.io/mev/bsc/tx/0x294a1c06d0e6ddcfac2fdec7892e88d819fb9b3061effb37384fb2a56c71df18,<$0.01,$0.23,$0.24
76928,2024-06-23 01:55:02,https://eigenphi.io/mev/bsc/tx/0xac734b246f60e3afb0dbf3873059d02e5cd37b8e1b75d463dd0b38e5c22c1604,<$0.01,$0.11,$0.12
76942,2024-06-23 01:51:05,https://eigenphi.io/mev/bsc/tx/0xa4e9bf5194dc4944f1a003fc91bc1446a43c65ee73c501b4f99981dbf18a32f5,<$0.01,$0.15,$0.16
76971,2024-06-23 01:46:53,https://eigenphi.io/mev/bsc/tx/0x0f869a58dfbf6bc7b1b96b582c9d59c10dbeacacb93755c32c41887aeda71f00,<$0.01,$0.15,$0.16
76975,2024-06-23 01:46:35,https://eigenphi.io/mev/bsc/tx/0x4efff1a6250d24cd88ad7eabe52ceaefd787fd213c238ec0af9ad8a06c91baee,<$0.01,$0.16,$0.17
76993,2024-06-23 01:43:05,https://eigenphi.io/mev/bsc/tx/0xd8115bb3c1bc70399bec7bf44690232fbf4691d86b67da6f4434f4e090ebceac,<$0.01,$0.15,$0.16
77004,2024-06-23 01:41:35,https://eigenphi.io/mev/bsc/tx/0xd8e35523cea79324a4da24c1439f7dbbf4edbc9cd799a6cebd4a20092bff8924,<$0.01,$0.15,$0.16
77041,2024-06-23 01:34:19,https://eigenphi.io/mev/bsc/tx/0x2dc0974939012d148ed843e9dc15747b7fc479a4a4e0eaed42a7d2c7ddae67f3,<-$0.01,$0.14,$0.14
77065,2024-06-23 01:31:18,https://eigenphi.io/mev/bsc/tx/0x0e15d991a1c5304dfcc7b3e8971932251780c593d30666e4e279fe70715d4e48,<$0.01,$0.17,$0.18
77098,2024-06-23 01:26:30,https://eigenphi.io/mev/bsc/tx/0x75534c3e48ab93b1e736a338bb4539b052658f24156b9ce6a90ca5285c9ed74c,<$0.01,$0.20,$0.20
77107,2024-06-23 01:25:11,https://eigenphi.io/mev/bsc/tx/0x8e2da7e415499b04ce33af3b53046b6236f110c56115fd74266145ae43231ce6,-$0.22,$0.23,<$0.01
77129,2024-06-23 01:22:34,https://eigenphi.io/mev/bsc/tx/0x4744cbdd2b0d9c89e46dd73d1922567bdefba7953b9bd31c54adf5f338d4e10f,-$0.24,$0.25,<$0.01
77136,2024-06-23 01:21:08,https://eigenphi.io/mev/bsc/tx/0xea66e72861b7ab7fcdd1914e95cdc7a5b797725e5576426e1961451289c0df6c,<$0.01,$0.12,$0.13
77141,2024-06-23 01:19:53,https://eigenphi.io/mev/bsc/tx/0x141c97fcb1494fa8a78ffc06a67091c61f29b63186ede0c3a494a28d138755d2,<-$0.01,$0.14,$0.13
77154,2024-06-23 01:18:01,https://eigenphi.io/mev/bsc/tx/0xba2c14957e0c1dace3cfd1d444099b90b2f76bb35923293043663d10a0923fa0,<-$0.01,$0.17,$0.17
77186,2024-06-23 01:14:04,https://eigenphi.io/mev/bsc/tx/0x89166dfb937225b2abbfb7a9c9bd779bdeb0dd93fd4bf8f86a081ffa52e7d926,<$0.01,$0.15,$0.16
77236,2024-06-23 01:07:34,https://eigenphi.io/mev/bsc/tx/0xa4dfa6b8e122883ae6677e722892281addd98665cef2c12177b39e99f6d74693,<$0.01,$0.15,$0.16
77255,2024-06-23 01:04:31,https://eigenphi.io/mev/bsc/tx/0xd02e0e0eace6793ec3d28ca0edbff90a304c51b802d9a44eb44c0ff1fa69bdd5,<$0.01,$0.12,$0.12
77305,2024-06-23 00:52:22,https://eigenphi.io/mev/bsc/tx/0xcf706d1e01de180c487411d5057f28ac8085267793a3ad2102fe8caf922720e4,<$0.01,$0.23,$0.23
77310,2024-06-23 00:51:07,https://eigenphi.io/mev/bsc/tx/0x093609da250827e1696e13226dbeb135888142a2e6356b1b153be359e66405ed,<$0.01,$0.13,$0.13
77312,2024-06-23 00:50:19,https://eigenphi.io/mev/bsc/tx/0xc71d6be73da34e12b49b1e631e465b26ebd04202b6b2783da395b3e736931f42,<$0.01,$0.15,$0.15
77325,2024-06-23 00:46:31,https://eigenphi.io/mev/bsc/tx/0x334803cb4457ed50853a2f5722c56b9a9889527d171070037fc4af5e8879e8fe,<-$0.01,$0.16,$0.16
77348,2024-06-23 00:42:46,https://eigenphi.io/mev/bsc/tx/0xfa7aadca830fcd59507b2ac0f8f0986da50ce23121d7a61d3d88c41b9840fc27,<$0.01,$0.18,$0.19
77358,2024-06-23 00:39:44,https://eigenphi.io/mev/bsc/tx/0x720fb3e444e11e2fc9942d0537482698354b1e5ca326c873ec3c803eaa91ccd3,<$0.01,$0.17,$0.18
77368,2024-06-23 00:37:38,https://eigenphi.io/mev/bsc/tx/0xf0855fd3b9aad7cf5c2fdc0ad1ec27a3c7f96bb17174f1eadcf3f3cb0322c2a9,<-$0.01,$0.19,$0.18
77435,2024-06-23 00:21:08,https://eigenphi.io/mev/bsc/tx/0xafd2801105d9b8ba1e6dc42a257ba9e3a8efa5980b38b8ffa8c0d6ba3e24db0d,<$0.01,$0.18,$0.19
77493,2024-06-23 00:06:10,https://eigenphi.io/mev/bsc/tx/0xf450b4af44e30f3e664a6596ea903ff91b4bc5aa619120ee82ecf2b8e377db79,<-$0.01,$0.14,$0.13
77497,2024-06-23 00:04:37,https://eigenphi.io/mev/bsc/tx/0x62b2e9d23098e2ac5331522ba5ff466a0c2ddb00dcc15821a569143910745ed0,<$0.01,$0.14,$0.14
102042,2024-06-24 23:58:32,https://eigenphi.io/mev/bsc/tx/0xdc71ef930ffc6de50466b5ae46a77dc6bb8f5cf7069a9fdabf8b9e7f3b1471d7,<$0.01,$0.19,$0.19
102236,2024-06-24 23:36:17,https://eigenphi.io/mev/bsc/tx/0x4c8a186096690c92e79b5c6746dc3eed99ea0b04090334e23ad5ea97f685aa2e,<$0.01,$0.29,$0.29
102277,2024-06-24 23:31:50,https://eigenphi.io/mev/bsc/tx/0x04972404d4f75afa5ccb55c3721cc4221e3fd0cc0857f8b41bf5806aa54cbc93,<-$0.01,$0.58,$0.57
102280,2024-06-24 23:31:32,https://eigenphi.io/mev/bsc/tx/0x06bc93fab53aab57e4873081a84030471eeecbe79527b60f1a23e799ddfbf748,-$0.22,$0.22,<$0.01
102299,2024-06-24 23:30:02,https://eigenphi.io/mev/bsc/tx/0xc67694a704090ec542d9cb86fc4fbb6dbdf5d5b6732fd3d700758f74ac9dc16b,-$0.24,$0.24,<$0.01
102303,2024-06-24 23:29:53,https://eigenphi.io/mev/bsc/tx/0x910c53efcbc876a5241d6bdb84d70fd0efda68d6203e5ccff48786a3768567ba,-$0.25,$0.24,<-$0.01
102312,2024-06-24 23:29:11,https://eigenphi.io/mev/bsc/tx/0xa6741b564cfe56e4096dd66195133efcc8c528afec7ddb8486f2c1a834192262,-$0.23,$0.24,<$0.01
102320,2024-06-24 23:28:32,https://eigenphi.io/mev/bsc/tx/0xafa8156d32927952d208a604ebad2ab0d617aad73350fc0e07d6bd6a131fe658,-$0.24,$0.24,<-$0.01
102324,2024-06-24 23:27:56,https://eigenphi.io/mev/bsc/tx/0x6844010c5f00f4e5938be04994c9315c40435af884a2c850dbc715e70d02b651,<$0.01,$0.15,$0.16
102332,2024-06-24 23:27:32,https://eigenphi.io/mev/bsc/tx/0xb76c15cdc3cb902e6cbb8af2138bc020533ab1b63269ca34c31ff107389d5693,-$0.22,$0.22,<$0.01
102365,2024-06-24 23:23:32,https://eigenphi.io/mev/bsc/tx/0x8ad5bda976accc7964696f89df74064059f4477332e65c8bff8950eeeecaf51b,-$0.23,$0.24,<$0.01
102408,2024-06-24 23:17:53,https://eigenphi.io/mev/bsc/tx/0xde725bbc0be8dcd8a73c0b965696f0ce3abd0dfc279feff1e3ec3f907bdf1134,-$0.22,$0.22,<-$0.01
102411,2024-06-24 23:17:32,https://eigenphi.io/mev/bsc/tx/0xeabcdc6373ace3737e8a5f68ae51b2cf644d44ceaeb9cad4f87b3e1c2a488f22,-$0.21,$0.22,<$0.01
102429,2024-06-24 23:15:50,https://eigenphi.io/mev/bsc/tx/0xf1358eadbb20d55942a8bb9fdbce7dd142757910a0bd82166af60a4e468830e7,<$0.01,$0.13,$0.13
102498,2024-06-24 23:07:37,https://eigenphi.io/mev/bsc/tx/0xe439ea9e25980f5fd38bc97de1881a5eacfb2ceaaffa20ed375f26762964f3bf,<$0.01,$0.21,$0.22
102508,2024-06-24 23:05:55,https://eigenphi.io/mev/bsc/tx/0xb085c732fe4decb23b0641923f3cf4c242d99acc159500610626888852e192ed,-$0.21,$0.22,<$0.01
102553,2024-06-24 23:00:34,https://eigenphi.io/mev/bsc/tx/0x05ec39ffee6c7a128ecce13aa75676c7a177aec76e7b61655aa2144fc1d5e2ec,<$0.01,$0.15,$0.15
102565,2024-06-24 22:59:13,https://eigenphi.io/mev/bsc/tx/0xf003ddede89b955f234ee3eedda52de8e2258ec20b7c85606014ac0d74cfc39e,<$0.01,$0.16,$0.17
102581,2024-06-24 22:57:34,https://eigenphi.io/mev/bsc/tx/0xcbb622ffa856b51a904989880a5e7311cf1413937ee9e6ae4a4f2f525b6ed980,-$0.24,$0.24,<$0.01
102633,2024-06-24 22:50:53,https://eigenphi.io/mev/bsc/tx/0x164a1a5a7466f7bbafe3ba787011a15f983f605702154efa7b3a08e7750fd341,-$0.24,$0.24,<$0.01
102636,2024-06-24 22:50:47,https://eigenphi.io/mev/bsc/tx/0x6ea03ee19ba4b70abbe84c439ac2e96df8cde19cdfc70d56aef3302a5335a909,<$0.01,$0.30,$0.30
102746,2024-06-24 22:32:02,https://eigenphi.io/mev/bsc/tx/0x20712d556db1f14ac7150e794cf2f528f44a67a598d5070914720598db7cd3f0,-$0.23,$0.24,<$0.01
102758,2024-06-24 22:29:54,https://eigenphi.io/mev/bsc/tx/0x5bcf388592e5195799f55c389cb5f4c44c3cbb97c59953f88f615d6245b6193f,-$0.22,$0.22,<$0.01
102811,2024-06-24 22:22:34,https://eigenphi.io/mev/bsc/tx/0xe782f1b96c129b2d673647dd3c32f5623130949ea51c8df8eddf937aa169661b,<$0.01,$0.16,$0.17
102879,2024-06-24 22:11:29,https://eigenphi.io/mev/bsc/tx/0x76125d172387c770262d6a93d0f364c09132ae8ea469e624735886b72b68e4a1,<$0.01,$0.13,$0.13
102983,2024-06-24 22:01:02,https://eigenphi.io/mev/bsc/tx/0x581d4a2685c7b48bab15ea7187fa1ede55d55e921610f6e7027ea7cbdbe6468b,-$0.23,$0.23,<$0.01
102993,2024-06-24 22:00:03,https://eigenphi.io/mev/bsc/tx/0x73d44ac1a6ce6a5341e6d22d102abf7fc85a3e86519e3771c329fef18a89a0a8,-$0.22,$0.22,<$0.01
103010,2024-06-24 21:59:03,https://eigenphi.io/mev/bsc/tx/0x5d4811539c477c683191f7288606e24f45ba550f81447d80f49e4119ee230bf5,<$0.01,$0.15,$0.16
103023,2024-06-24 21:57:03,https://eigenphi.io/mev/bsc/tx/0x1f6cb5d2413655933514a14d3115adf3b6a30eef732bd3e47ce7cffe5c5262eb,-$0.22,$0.22,<$0.01
103028,2024-06-24 21:56:03,https://eigenphi.io/mev/bsc/tx/0x93423b25b5847644198cd2a0cac784f57417ddad6a84741051b69c2269d0d12f,-$0.24,$0.24,<-$0.01
103053,2024-06-24 21:53:03,https://eigenphi.io/mev/bsc/tx/0xbdd106776c69a70557c2508f225f9cff75a918a4f68554e0ce05bd5cbcf5b751,<$0.01,$0.15,$0.16
